teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
3,0.0,0,1,17,90.85714300000001,5.344538,2.297885,73.85714300000002,4.344538,2.1404009999999998,46.0,2.705882,1.433654,48.92857100000001,2.878151,2.8582419999999997,45.357143,2.6680669999999997,2.267187,2.8333,0.687184,15.142857000000001,7.014077,5.478175,2.3134930000000002,12.309524,6.347326,4.53373,2.185753,7.666666999999999,2.8087169999999997,2.75,0.803638,8.154762,7.337169,2.975198,2.417235,7.5595240000000015,4.603943,2.651786,1.457948,5.6667,0.471405,30.285714000000002,1.741842,5.411111,0.80174,24.619048,3.07355,4.330159,0.219989,15.333332999999998,4.580843,2.7603169999999997,0.9370219999999999,16.309524,5.2626050000000015,2.8833330000000004,0.86249,15.119048000000001,9.380529,2.657937,1.535767,104,85,0.8173,8209,78.9327,113.16914399999999,17.3333,11.070481,14.8333,9.956851,0.8420000000000001,0.162397,1368.1667,776.480396,17.3333,9.231588,14.8333,4,4,0,1
3,0.3333,0,1,16,86.0,5.375,8.652130999999999,46.142857,2.883929,3.38136,36.571428999999995,2.285714,2.0766560000000003,83.714286,5.232143,9.218697,36.857143,2.303571,3.550968,2.6667,0.942809,14.333332999999998,13.572849,4.486111,3.1995430000000002,7.6904759999999985,7.207997,2.535714,1.636562,6.095238,3.243693,2.115079,0.619416,13.952380999999999,13.322445000000002,4.5813489999999994,3.411875,6.142857,6.6265800000000015,1.90873,1.5359399999999999,5.3333,1.247219,28.666666999999997,26.674489,6.696599000000001,7.005775999999999,15.380951999999999,8.722739,3.358503,2.531186,12.190476,3.907664,2.579932,1.3062040000000001,27.904761999999998,29.277544,6.57517,7.598752,12.285714,9.165894,2.7918369999999997,2.493369,38,23,0.6053,1724,45.3684,51.457914,6.3333,2.924988,4.6667,1.885618,0.79285,0.188394,287.3333,347.837925,6.3333,2.8087169999999997,4.0,5,3,2,0
6,0.1667,0,0,23,47.642858000000004,2.071429,2.807127,40.928571999999996,1.7795029999999998,2.223563,37.142858000000004,1.6149069999999999,1.7926549999999999,93.57143,4.068323,9.547611999999999,32.428571999999996,1.409938,3.8077620000000003,5.75,0.43301300000000004,11.910714,2.5651580000000003,2.075595,0.41900200000000004,10.232142999999999,3.793582,1.774405,0.607669,9.285714,4.129288,1.566667,0.65596,23.392857,20.738994,4.132143,3.531154,8.107142999999999,4.29686,1.417857,0.72375,3.8333,0.372678,7.9404759999999985,3.5548230000000003,2.031746,0.8329549999999999,6.8214289999999975,3.0078549999999997,1.734127,0.707997,6.190476,3.743172,1.6488099999999999,0.9911209999999999,15.595238,9.95241,3.9126980000000002,2.4678459999999998,5.404762,6.472030999999999,1.378968,1.604531,118,66,0.5593,3236,27.4237,28.553075,29.5,40.801348,17.0,24.86966,0.533325,0.227292,809.0,1268.355825,23.6,17.258042,13.8,1,1,0,0
5,0.2,1,0,20,50.142858000000004,2.507143,3.9531629999999995,25.857143,1.292857,0.7399319999999999,17.571429000000002,0.8785709999999999,0.640312,71.85714300000002,3.592857,5.018715,43.0,2.15,4.172529,5.0,0.0,12.535714,9.68924,2.507143,1.937848,6.464286,2.3503689999999997,1.292857,0.470074,4.392857,1.475566,0.8785709999999999,0.295113,17.964285999999994,22.092194,3.592857,4.418439,10.75,9.557226,2.15,1.911445,4.0,0.0,10.028572,8.074854,2.507143,2.018713,5.171429,1.24671,1.292857,0.311677,3.5142860000000002,0.958741,0.8785709999999999,0.23968499999999998,14.371429000000001,4.213293,3.592857,1.053323,8.6,9.133208999999999,2.15,2.283302,100,85,0.85,7851,78.51,75.08934599999998,25.0,17.81853,21.25,12.275484,0.9243,0.10747899999999999,1962.75,1864.702573,20.0,10.639549,17.2,2,2,0,1
5,0.2,0,0,20,43.571428999999995,2.178571,1.090871,36.285715,1.814286,1.072381,37.428571999999996,1.871429,2.4469369999999997,91.285715,4.564286,4.801042,21.714285999999998,1.0857139999999998,0.8,5.0,0.0,10.892857000000001,4.316999,2.178571,0.8634,9.071429,4.171698,1.814286,0.83434,9.357142999999999,4.390969999999999,1.871429,0.878194,22.821429000000002,20.21173,4.564286,4.042346,5.428572,2.301286,1.0857139999999998,0.46025699999999997,4.0,0.0,8.714286,2.335179,2.178571,0.583795,7.257142999999999,2.230402,1.814286,0.557601,7.485714,4.555866,1.871429,1.138967,18.257143,7.6879979999999986,4.564286,1.9219990000000002,4.342857,1.247365,1.0857139999999998,0.311841,143,62,0.4336,10388,72.6434,116.13010600000001,35.75,24.671592999999998,16.0,5.196152,0.626925,0.266489,2597.0,1431.413113,28.6,16.280048999999998,12.8,2,2,0,1
5,0.4,0,0,20,40.142858000000004,2.007143,0.9420719999999999,26.857143,1.342857,0.963068,13.857142999999999,0.692857,1.048809,72.14285799999998,3.607143,3.051229,18.285714000000002,0.914286,1.2359209999999998,5.0,0.0,10.035714,4.7727699999999995,2.007143,0.9545540000000001,6.714286,3.3851419999999997,1.342857,0.677028,3.464286,1.3029600000000001,0.692857,0.260592,18.035714000000002,9.827271000000001,3.607143,1.965454,4.571429,2.687841,0.914286,0.537568,4.0,0.0,8.028572,1.657143,2.007143,0.414286,5.371429,2.0396080000000003,1.342857,0.5099020000000001,2.771429,2.450489,0.692857,0.612622,14.428572,6.454235,3.607143,1.613559,3.657143,3.039334,0.914286,0.759834,40,39,0.975,2071,51.775,39.547115999999995,13.3333,6.182412,13.0,6.377041999999999,0.96666667,0.047139999999999994,690.3333,187.439472,10.0,7.582875,9.75,1,1,0,1
5,0.2,0,0,20,44.000001,2.2,1.986832,33.857143,1.692857,1.3453620000000002,36.571428999999995,1.828571,2.371049,65.542858,3.277143,4.907776999999999,9.428571,0.471429,0.9601430000000001,5.0,0.7071069999999999,11.0,5.832701999999999,2.090476,0.852088,8.464286,4.498724,1.607143,0.678571,9.142857000000001,4.837144,1.730952,0.8781450000000001,16.385714,15.956554,3.025952,2.555638,2.357143,2.700151,0.4273810000000001,0.434566,4.0,0.632456,8.8,4.602218,2.179048,1.092725,6.7714289999999995,2.537233,1.7047619999999999,0.615714,7.314286,5.036519999999999,1.860952,1.267124,13.108572,10.661767,3.160952,2.6585810000000003,1.885714,1.911085,0.471429,0.477771,222,185,0.8333,6309,28.4189,18.615845999999998,55.5,53.900371,46.5,42.193009,0.9239,0.088976,1577.25,1450.78175,44.4,39.138728,37.2,3,3,0,1
5,0.2,0,0,20,47.357143,2.367857,1.273774,37.928571999999996,1.8964290000000001,1.372953,18.928572,0.9464290000000001,0.798044,48.142857,2.407143,2.937261,18.071429000000002,0.9035709999999999,0.7483310000000001,5.0,0.0,11.839286,7.5194259999999975,2.367857,1.5038850000000001,9.482142999999999,7.561546000000001,1.8964290000000001,1.5123090000000001,4.732143,2.2758580000000004,0.9464290000000001,0.455172,12.035714,11.810742,2.407143,2.362148,4.517857,2.476097,0.9035709999999999,0.49521899999999996,4.0,0.0,9.471428999999999,2.236798,2.367857,0.5592,7.585714,1.479382,1.8964290000000001,0.369846,3.785714,1.498298,0.9464290000000001,0.374575,9.628571,4.120234,2.407143,1.030058,3.614286,1.152283,0.9035709999999999,0.288071,164,151,0.9207,11589,70.6646,63.509964000000004,41.0,9.082951,38.25,6.796139,0.942275,0.056502,2897.25,185.48231,32.8,13.77534,30.6,1,1,0,1
5,0.0,0,0,20,38.285715,1.9142860000000002,1.410397,27.964285999999998,1.3982139999999998,1.192358,23.571429000000002,1.1785709999999998,1.405958,59.071429,2.9535709999999997,3.8225480000000003,33.107143,1.655357,2.041599,5.0,0.0,9.571429,5.712723,1.9142860000000002,1.1425450000000001,6.991072,4.056707,1.3982139999999998,0.811341,5.892857,4.526143,1.1785709999999998,0.9052290000000001,14.767857000000001,6.854794,2.9535709999999997,1.370959,8.276786,4.8575610000000005,1.655357,0.971512,4.0,0.0,7.657143,2.5672189999999997,1.9142860000000002,0.6418050000000001,5.592857,2.906853,1.3982139999999998,0.726713,4.714286,3.1854259999999996,1.1785709999999998,0.796357,11.814286,10.0685,2.9535709999999997,2.517125,6.621428999999999,5.332017,1.655357,1.333004,58,57,0.9828,3703,63.8448,52.300788,19.3333,21.684607999999997,19.0,21.213203,0.99333333,0.009428,1234.3333,1384.587143,14.5,12.619429,14.25,1,1,0,1
5,0.2,0,0,20,33.142858000000004,1.657143,1.052081,34.928571999999996,1.746429,1.035616,28.928571999999996,1.4464290000000002,2.249861,67.85714399999999,3.392857,5.54183,24.857143,1.2428569999999999,1.279404,5.0,0.0,8.285714,3.471458,1.657143,0.694292,8.732142999999999,3.742467,1.746429,0.7484930000000001,7.232142999999999,2.134134,1.4464290000000002,0.4268270000000001,16.964285999999998,7.075666,3.392857,1.415133,6.214286,2.9372689999999997,1.2428569999999999,0.587454,4.0,0.0,6.628572,2.376071,1.657143,0.594018,6.985714,2.296581,1.746429,0.574145,5.785714,3.698317,1.4464290000000002,0.924579,13.571429,10.854511,3.392857,2.713628,4.971429,3.085714,1.2428569999999999,0.771429,121,71,0.5868,3996,33.0248,29.117165000000004,30.25,29.252137,17.75,15.286841,0.799525,0.221815,999.0,888.329331,24.2,20.575714,14.2,2,2,0,1
5,0.2,1,0,19,51.428571999999996,2.7067669999999997,3.277557,29.714285999999998,1.5639100000000001,2.744927,27.857143,1.466165,2.268659,123.142858,6.481203,8.650172999999999,18.857143,0.992481,1.1337190000000001,4.75,0.43301300000000004,12.857142999999999,6.43888,2.783929,1.4649159999999999,7.428572,4.594806,1.673214,1.231997,6.964286,2.902102,1.517857,0.731812,30.785715000000003,17.279662,6.732142999999999,4.053965,4.714286,2.411706,1.042857,0.6277590000000001,3.8,0.4,10.285714,9.763322,2.6476189999999997,2.400664,5.942857,6.186622,1.502381,1.533644,5.571429,4.296178,1.461905,1.059869,24.628572,22.125911,6.3976190000000015,5.440784,3.771429,1.915778,0.985714,0.45937,52,27,0.5192,1445,27.7885,32.18357,26.0,18.0,14.0,13.0,0.3693,0.2443,722.5,722.5,52.0,0.0,27.0,1,1,0,1
6,0.1667,0,0,19,47.357143,2.492481,1.8357029999999999,41.214286,2.169173,1.745989,26.428571999999996,1.3909770000000001,0.9116059999999999,85.57142900000002,4.503759,4.519579,19.142857,1.007519,0.993051,4.75,0.829156,11.839286,3.024717,2.654464,0.9630059999999999,10.303572,2.903365,2.325298,0.9047790000000001,6.607142999999999,2.33075,1.498214,0.637085,21.392857,11.753147,4.604762,2.483392,4.785714,1.493182,1.049405,0.35079,3.8,0.4,9.471428999999999,4.7927669999999996,2.405952,1.14219,8.242857,4.261264,2.1154759999999997,1.005566,5.285714,2.1627650000000003,1.359524,0.4909270000000001,17.114286,8.121224,4.3333330000000005,1.9379110000000002,3.8285709999999997,2.167289,1.016667,0.547805,154,96,0.6234,12580,81.6883,134.584667,38.5,23.005434,24.0,5.43139,0.796975,0.296065,3145.0,707.016619,30.8,32.517072,19.2,1,1,0,1
6,0.1667,0,0,21,52.571429,2.5034009999999998,1.815779,54.428571999999996,2.591837,1.9107049999999999,18.142857,0.8639459999999999,1.515603,49.857143,2.37415,2.021427,30.214285999999998,1.438776,1.514106,5.25,1.089725,13.142857000000001,4.082066,2.63699,1.117249,13.607142999999999,4.375692,2.715051,1.078907,4.535714,3.174154,0.801786,0.379325,12.464286,4.818518,2.55,1.261255,7.553572,2.3831759999999997,1.5313780000000001,0.646166,3.5,1.258306,8.761905,4.946425,2.345238,0.91906,9.071429,5.4615230000000015,2.305952,1.062346,3.0238099999999997,2.2060779999999998,0.83373,0.469316,8.309524,4.640415,2.131349,0.8406040000000001,5.035714,3.4996959999999997,1.29623,0.7625649999999999,167,120,0.7186,8259,49.4551,53.611008,41.75,24.993748999999998,30.25,19.536824,0.83195,0.279643,2064.75,1433.893018,33.4,20.421557,24.4,1,1,0,1
6,0.1667,0,0,23,57.5,2.5,1.2461659999999999,50.071428999999995,2.177019,1.0293430000000001,24.357143,1.059006,1.485277,103.928572,4.518634,4.484061,24.642857,1.0714290000000002,1.240845,5.75,0.43301300000000004,14.375,6.9044820000000025,2.5541669999999996,1.2819999999999998,12.517857000000001,5.674274,2.219643,1.049984,6.089286,2.33451,1.069048,0.409396,25.982143,18.789270000000002,4.73869,3.666029,6.160714,3.490649,1.114286,0.698565,3.8333,0.372678,9.583333,2.1893439999999997,2.508929,0.5311060000000001,8.345238,2.520803,2.185516,0.621869,4.059524,3.2780489999999998,1.02877,0.8070430000000001,17.321429000000002,8.504876,4.4811510000000006,2.0364459999999998,4.107143,3.4650220000000003,1.082341,0.8734149999999999,208,196,0.9423,16028,77.0577,46.670763,52.0,20.591260000000002,49.0,21.18962,0.93145,0.040017000000000004,4007.0,2416.054532,41.6,43.838796,39.2,1,1,0,1
6,0.0,0,0,22,71.85714399999998,3.266234,1.308941,48.642858000000004,2.211039,1.499311,45.642858000000004,2.074675,1.3706260000000001,58.571429,2.662338,2.97788,25.428572,1.155844,1.3613620000000002,5.5,0.5,17.964285999999994,7.212783,3.233333,1.2536479999999999,12.160714,4.361349,2.214881,0.8416870000000001,11.410714,4.651743,2.047024,0.813858,14.642857000000001,8.163195,2.7273810000000003,1.6626729999999998,6.357143,2.2801270000000002,1.17381,0.48671099999999995,3.6667,0.471405,11.976191,2.3681799999999997,3.281746,0.6200260000000001,8.107142999999999,2.085645,2.2113099999999997,0.506498,7.607142999999999,3.052753,2.032738,0.6891729999999999,9.761905,4.76,2.609127,1.084323,4.2380949999999995,2.45319,1.1150790000000002,0.566974,101,79,0.7822,4161,41.198,53.572015,25.25,18.267115,20.0,17.073370999999998,0.831675,0.197507,1040.25,790.594515,16.8333,11.111806,13.1667,1,1,0,1
6,0.3333,0,0,23,44.642858000000004,1.9409939999999999,0.729477,33.642857,1.462733,0.680542,27.714285999999998,1.204969,1.473778,45.642858000000004,1.984472,2.707547,13.642857000000001,0.593168,0.869022,5.75,0.829156,11.160714,5.0026459999999995,1.97449,0.9874649999999999,8.410714,3.470126,1.475,0.6481819999999999,6.9285710000000025,4.152083,1.235544,0.855037,11.410714,6.134208,2.101956,1.224143,3.410714,2.9452380000000002,0.645068,0.611527,3.8333,0.372678,7.4404759999999985,1.259938,1.9871029999999998,0.536589,5.607143,0.723453,1.463294,0.124024,4.619048,2.59502,1.21627,0.658742,7.607142999999999,4.464476,1.9672619999999998,1.082798,2.2738099999999997,1.5607959999999999,0.6200399999999999,0.450241,77,66,0.8571,5097,66.1948,63.811418,19.25,17.340343,16.5,14.097872,0.923925,0.077614,1274.25,1546.413977,38.5,15.5,33.0,2,2,0,0
7,0.0,0,0,28,73.214286,2.614796,0.773237,64.500001,2.303571,0.47211800000000004,17.428572,0.622449,0.805751,115.428573,4.122449,4.386174,21.571429000000002,0.770408,1.146305,7.0,0.0,18.303572,7.243289,2.614796,1.034756,16.125,6.570725,2.303571,0.938675,4.357143,1.234082,0.622449,0.176297,28.857143,15.838148,4.122449,2.262593,5.392857,2.6246959999999997,0.770408,0.37495700000000004,4.0,0.0,10.459184,1.120871,2.614796,0.28021799999999997,9.214286,0.787105,2.303571,0.196776,2.489796,1.462569,0.622449,0.365642,16.489796,8.731785,4.122449,2.182946,3.081633,3.105396,0.770408,0.776349,181,171,0.9448,12802,70.7293,82.462506,45.25,17.151895,43.0,14.882876000000001,0.96375,0.049131,3200.5,840.9543689999997,25.8571,19.910002,24.4286,1,1,0,1
3,0.0,0,1,12,43.285715,3.607143,1.979057,35.0,2.916667,1.699673,22.571429000000002,1.880952,1.674979,46.428571999999996,3.8690480000000003,4.374802,19.142857,1.595238,2.3258810000000003,3.0,0.0,10.821429,5.123351,3.607143,1.707784,8.75,4.322904,2.916667,1.440968,5.642857,1.360897,1.880952,0.453632,11.607142999999999,5.517481,3.8690480000000003,1.83916,4.785714,1.4374719999999999,1.595238,0.47915699999999994,4.0,0.0,14.428572,4.10243,3.607143,1.025607,11.666667,1.675487,2.916667,0.418872,7.523810000000001,2.57231,1.880952,0.6430779999999999,15.476191,5.5455239999999995,3.8690480000000003,1.3863809999999999,6.380952,3.042406,1.595238,0.760602,463,222,0.4795,14830,32.0302,46.13305,115.75,69.25090300000001,56.25,6.869316,0.611875,0.21635100000000002,3707.5,639.2114280000002,77.1667,85.310055,37.3333,1,0,1,1
3,0.3333,0,1,12,24.714285999999998,2.059524,1.180719,22.857143,1.9047619999999998,2.9568659999999998,25.085715,2.090476,3.272826,54.428571999999996,4.535714,5.514501,3.785714,0.31547600000000003,0.748842,3.0,0.0,6.178572,1.6640709999999999,2.059524,0.55469,5.714286,1.320946,1.9047619999999998,0.44031499999999996,6.271429,5.239771,2.090476,1.74659,13.607142999999999,14.777042000000002,4.535714,4.925681,0.9464290000000001,0.332642,0.31547600000000003,0.110881,4.0,0.0,8.238095,2.583525,2.059524,0.645881,7.6190479999999985,4.341437,1.9047619999999998,1.085359,8.361905,6.734068,2.090476,1.683517,18.142857,9.525476,4.535714,2.381369,1.2619049999999998,1.586865,0.31547600000000003,0.396716,233,151,0.6481,9126,39.1674,30.982098999999998,58.25,37.097001,39.0,23.537205,0.712825,0.130858,2281.5,1224.398934,38.8333,43.846006,25.8333,1,1,0,1
6,0.3333,1,0,23,50.714286,2.2049689999999997,0.719693,51.857143,2.254658,0.72035,18.0,0.782609,0.928442,113.857143,4.950311,5.345528,21.714285999999998,0.944099,1.212724,5.75,1.63936,12.678572,6.113405,2.019133,0.736712,12.964286,6.663658,2.053146,0.8258110000000001,4.5,2.536469,0.686224,0.348672,28.464285999999998,23.171581,4.454932,3.135798,5.428571,3.890071,0.812925,0.529838,3.8333,0.687184,8.452380999999999,1.7562650000000002,2.225794,0.37606100000000003,8.642857000000001,1.853017,2.328968,0.6929350000000001,3.0,2.536804,0.8015869999999999,0.712387,18.976191,8.240607,5.086111,2.2185759999999997,3.6190480000000003,3.411332,0.987302,1.022541,192,126,0.6563,8918,46.4479,73.080915,48.0,42.071368,32.0,17.691806,0.828025,0.185218,2229.5,771.103916,32.0,32.984845,21.1667,1,1,0,1
6,0.1667,0,0,24,68.0,2.833333,1.584292,77.5,3.229167,8.708807,28.214285999999998,1.1755950000000002,1.030566,86.000001,3.583333,4.340339,31.214285999999998,1.3005950000000002,1.3844370000000001,6.0,1.7320509999999998,17.0,14.812088000000001,2.4666669999999997,1.4338469999999999,19.375,25.30313,2.475,2.657054,7.0535710000000025,6.177512999999999,1.021825,0.595962,21.5,16.472998999999998,3.2111110000000003,1.560015,7.8035710000000025,9.106705,1.038492,0.9255389999999999,4.0,0.0,11.333333,4.669824,2.833333,1.167456,12.916667,15.099860999999999,3.229167,3.7749650000000003,4.702381,2.528886,1.1755950000000002,0.6322220000000001,14.333332999999998,10.984503,3.583333,2.746126,5.202381,3.050989,1.3005950000000002,0.7627470000000001,76,70,0.9211,5221,68.6974,59.385897,19.0,10.77033,17.5,10.234745,0.94,0.103923,1305.25,723.95144,15.2,11.720068,14.0,2,2,0,1
6,0.8333,1,0,21,55.285715,2.632653,1.2594319999999999,29.857143,1.421769,0.9331389999999999,16.5,0.785714,0.815107,82.85714399999998,3.945578,3.3162830000000003,20.785714000000002,0.9897959999999999,1.07539,5.25,0.43301300000000004,13.821429,6.750756,2.593452,1.205857,7.464286,3.953008,1.40119,0.721538,4.125,2.2397009999999997,0.766667,0.379177,20.714285999999998,10.151405,3.9011910000000003,1.869839,5.196429,2.8218240000000003,0.9892860000000001,0.556719,3.5,1.118034,9.214286,3.4241040000000003,2.803571,0.824141,4.976191,1.8688580000000001,1.619048,0.742212,2.75,1.58208,0.9375,0.612524,13.809524,7.904905,4.202381,1.946638,3.464286,2.845139,0.9910709999999999,0.6557689999999999,90,83,0.9222,5706,63.4,75.87633199999998,22.5,18.034689,21.0,16.628289000000002,0.960175,0.04163,1426.5,981.8140099999999,15.0,6.480741,13.8333,1,0,1,1
3,0.3333,0,1,10,41.714286,4.171429,2.0493900000000003,36.428571999999996,3.642857,2.002498,19.428572,1.942857,2.374868,27.0,2.7,4.592385,20.428572,2.042857,2.497999,2.5,0.866025,10.428571,6.25561,4.151786,2.487517,9.107142999999999,5.675201,3.741071,2.6209729999999998,4.857143,3.6770110000000003,1.8660709999999998,1.4138469999999999,6.75,2.548259,3.0625,1.569474,5.107143,4.655888,2.303571,2.425615,3.3333,0.471405,13.904762,2.862693,4.194444,0.851632,12.142857000000001,4.142036,3.6269839999999998,1.191164,6.476191,5.09279,2.142857,1.716048,9.0,5.661663,2.630952,1.6672049999999998,6.8095240000000015,2.274775,2.115079,0.8663709999999999,164,123,0.75,5107,31.1402,37.87059,41.0,15.049917,31.75,14.872373999999999,0.7411,0.10548099999999999,1276.75,453.2369,27.3333,23.399905,20.8333,1,1,0,1
5,0.2,0,0,20,61.85714399999999,3.092857,0.9937299999999999,57.428571999999996,2.871429,0.9733959999999999,17.0,0.85,0.678233,69.285715,3.464286,2.426417,16.428572,0.8214290000000001,0.6245,5.0,0.0,15.464285999999998,6.763025999999999,3.092857,1.3526049999999998,14.357142999999999,6.267425,2.871429,1.253485,4.25,1.709443,0.85,0.341889,17.321429000000002,8.696337,3.464286,1.739267,4.107143,2.418835,0.8214290000000001,0.483767,4.0,0.0,12.371429,1.686925,3.092857,0.421731,11.485714,1.9641689999999998,2.871429,0.49104200000000003,3.4,1.161983,0.85,0.290496,13.857142999999999,4.198153,3.464286,1.0495379999999999,3.285714,1.490103,0.8214290000000001,0.372526,197,169,0.8579,18776,95.3096,107.24406699999999,49.25,15.022898999999999,42.5,9.861541,0.89075,0.10399800000000001,4694.0,1213.017106,39.4,26.310453999999996,34.0,0,0,0,1
5,0.0,0,0,20,31.357143,1.567857,1.344201,26.714285999999998,1.3357139999999998,0.653835,40.142858000000004,2.007143,2.650943,69.57142900000001,3.478571,5.311309,12.142857000000001,0.607143,0.44370600000000004,5.0,0.0,7.839286,2.858203,1.567857,0.571641,6.678572,2.985296,1.3357139999999998,0.597059,10.035714,4.12357,2.007143,0.824714,17.392857,13.709216,3.478571,2.741843,3.035714,1.509747,0.607143,0.30194899999999997,4.0,0.0,6.271429,1.441654,1.567857,0.360414,5.342857,0.988092,1.3357139999999998,0.247023,8.028572,4.306047,2.007143,1.0765120000000001,13.914285999999999,12.312794,3.478571,3.078199,2.428571,0.478091,0.607143,0.119523,93,93,1.0,4525,48.6559,28.575684999999996,23.25,12.152675,23.25,12.152675,1.0,0.0,1131.25,317.02947400000005,23.25,28.261059999999997,23.25,0,0,0,1
5,0.4,1,0,18,60.642858,3.3690480000000003,1.859452,58.214286,3.234127,1.916667,13.714285999999998,0.761905,1.901916,70.85714300000002,3.9365080000000003,4.170739,11.285714,0.626984,1.2422600000000001,4.5,0.5,15.160714000000002,7.8461570000000025,3.221429,1.416539,14.553572,7.093827,3.107143,1.261619,3.428572,1.905952,0.782143,0.4873270000000001,17.714285999999994,16.021669,3.628571,3.137528,2.821429,1.188272,0.617857,0.251805,3.6,0.48989799999999994,12.128572,5.142143,3.3773809999999997,1.23712,11.642857000000001,5.123376,3.265476,1.285635,2.742857,2.3480779999999997,0.75,0.630031,14.171429000000002,6.289219999999999,4.116667,1.961396,2.257143,1.9003759999999998,0.657143,0.524588,304,273,0.898,13018,42.8224,36.02395100000001,76.0,19.013153,69.75,14.889173999999999,0.925525,0.042128,3254.5,774.233008,60.8,37.042678,55.2,0,0,0,1
5,0.0,0,0,20,36.428571999999996,1.8214290000000002,1.0132709999999998,31.428571999999996,1.5714290000000002,0.8619559999999999,22.357143,1.1178569999999999,1.355314,84.535715,4.226786,4.522513,13.571429,0.678571,1.386542,5.0,0.0,9.107142999999999,4.820304,1.8214290000000002,0.9640610000000001,7.857142999999999,4.4451730000000005,1.5714290000000002,0.889035,5.589286,3.6338739999999996,1.1178569999999999,0.726775,21.133929000000002,18.025817,4.226786,3.6051629999999997,3.392857,1.313684,0.678571,0.262737,4.0,0.0,7.285714,2.081993,1.8214290000000002,0.5204979999999999,6.285714,1.053662,1.5714290000000002,0.263416,4.471429,1.714048,1.1178569999999999,0.428512,16.907142999999998,9.24661,4.226786,2.3116529999999997,2.714286,2.16889,0.678571,0.542222,118,112,0.9492,6412,54.339,70.13428,29.5,11.757976,28.5,12.298374,0.954375,0.047735,1603.0,750.144319,23.6,16.811901000000002,22.4,0,0,0,1
